id,start,end,emotion,valence,arousal,dominance,transcription
Ses03M_impro02_M036,240.423,244.303,fru,2.0,3.0,3.5,I want to--what am I going to do if I leave this job?
Ses03M_impro02_M037,253.3962,259.2859,fru,2.0,3.0,3.5,Fine.  I'll see if I can talk to them.
Ses03M_impro03_F000,2.3299,4.615,xxx,4.0,3.0,3.0,Hey.
Ses03M_impro03_F001,6.2964,7.8946,exc,4.0,2.5,3.0,What?
Ses03M_impro03_F002,14.285,25.0825,sur,4.5,4.0,4.5,Shut up. Oh my God.  Really? Just like that?  You just asked the question and what...how did you ask?
Ses03M_impro03_F003,25.1665,28.925,exc,4.5,4.5,4.0,"Chuck E. Cheese?  Ah, man that is so lame."
Ses03M_impro03_F004,29.9675,34.17,exc,4.5,4.5,4.0,Are you serious [GARBAGE] man?
Ses03M_impro03_F005,35.59,41.3575,exc,4.0,3.5,3.5,Oh like that one movie.  What's that one movie I just saw? No.  Where she like swallows the...
Ses03M_impro03_F006,41.3825,47.1559,exc,3.5,4.0,3.5,"oh, I don't remember.  Everybody Says I Love You with Drew Barrymore...no you haven't seen it?  Okay."
Ses03M_impro03_F007,47.2875,49.4858,xxx,4.0,3.0,2.5,Yeah.  Well...
Ses03M_impro03_F008,56.2058,58.863,xxx,3.5,3.0,2.5,She calls you Barry?
Ses03M_impro03_F009,59.5725,64.095,xxx,4.5,3.5,4.0,"Oh, okay.  Well I call you Joe cause you're middle name Joseph."
Ses03M_impro03_F010,64.94,70.2428,exc,4.5,4.5,4.0,[LAUGHTER] So nasty. No you... dirty me?
Ses03M_impro03_F011,70.8012,72.2069,xxx,4.0,2.5,2.5,Okay.
Ses03M_impro03_F012,81.5456,86.9756,hap,4.0,3.0,4.5,She actually asked if it was real?  I would've probably asked the same thing considering you were in Chuck E. Cheese.
Ses03M_impro03_F013,87.0333,88.9203,xxx,4.0,3.0,3.0,Because of Chuck E. Cheese?
Ses03M_impro03_F014,89.105,92.6173,xxx,2.0,3.5,3.0,"Oh, man. How old are you? Five?"
Ses03M_impro03_F015,92.8676,95.6211,neu,3.0,2.5,3.0,"Yeah.  That's, you know, okay."
Ses03M_impro03_F016,96.595,106.0767,hap,2.5,4.0,4.0,"Oh god! You are damn cheap, cheap, cheap. Anyways, moving on. It's not like you're poor.  I mean your dad makes... okey"
Ses03M_impro03_F017,112.7967,115.3962,hap,3.5,3.5,3.0,You had the mouse?
Ses03M_impro03_F018,115.454,119.5553,neu,3.0,3.0,3.5,Isn't it a rat?  It's a rat.  Chuck E. Cheese?
Ses03M_impro03_F019,121.175,124.63,xxx,4.0,3.0,3.5,Okay. [LAUGHTER]
Ses03M_impro03_F020,129.115,132.74,xxx,4.0,4.5,4.0,Oh my God.
Ses03M_impro03_F021,134.5551,138.14,hap,3.0,3.0,3.5,"Okay, that is really cheesy Joe."
Ses03M_impro03_F022,140.4664,142.8155,hap,3.5,2.0,2.5,Oh that's kind of sweet.
Ses03M_impro03_F023,145.4342,153.7332,exc,3.0,4.5,4.0,"Wait, wait, wait I want you to marry me?  No, shouldn't you like be more like a question like, would you marry me?  Not like I want you to marry me.  It's like a demand."
Ses03M_impro03_F024,153.7525,157.7825,exc,3.5,4.5,4.0,"You marry me. I man I Jane, you Tarzan."
Ses03M_impro03_F025,164.6702,166.7882,hap,3.5,3.0,2.0,She said sure?
Ses03M_impro03_F026,166.8267,170.543,hap,2.0,3.5,4.0,Sure?  Who says sure?  You say yes...I don't like--
Ses03M_impro03_F027,172.3145,174.6251,hap,2.5,3.0,3.5,How long have you guys been going out?
Ses03M_impro03_F028,177.9947,180.065,sur,2.5,2.0,3.0,What?
Ses03M_impro03_F029,181.2,183.3925,sur,3.0,4.5,4.0,What?
Ses03M_impro03_F030,184.3138,191.7622,sur,2.0,3.5,4.0,Okay.  I haven't seen you in about two and a half years and I come back and you're getting engaged to somebody you only knew for
Ses03M_impro03_F031,191.7622,197.558,xxx,2.0,4.5,4.5,"No, no, no.  You don't get married in two and a half weeks.  It doesn't work that way.  You don't even have sex----in two and a half weeks."
Ses03M_impro03_F032,197.8275,201.3512,xxx,1.5,4.5,4.5,What? Oh my god.
Ses03M_impro03_F033,202.1985,204.8025,hap,2.0,3.0,3.5,She must be hot.
Ses03M_impro03_F034,205.3756,208.6489,xxx,2.5,3.5,3.5,"Yeah, that's it.  She's hot and you are- getting married."
Ses03M_impro03_F035,208.6489,212.77,xxx,2.0,3.5,4.0,I cannot believe you.  Why do you want to get married?  You're a boy.  You're a little boy.
Ses03M_impro03_F036,213.795,217.9375,neu,2.0,3.0,4.5,You still act like a boy.  And men take a lot longer to grow----I will tell you.
Ses03M_impro03_F037,218.0262,220.4331,xxx,2.5,2.5,2.5,Oh man.
Ses03M_impro03_F038,221.8425,224.2503,xxx,1.5,3.5,3.5,What?  Eighteen?
Ses03M_impro03_F039,226.0364,231.7551,xxx,2.0,3.5,4.0,I can't believe you.  I can't believe it.  Well I'm going to be there.  I'll be at that wedding but I'll be in the back.
Ses03M_impro03_F040,238.0125,243.9437,xxx,2.5,3.5,4.0,Wow. Very promising.  Yeah.  Very promising future and what are you doing?
Ses03M_impro03_F041,246.6175,250.565,xxx,3.0,3.5,4.0,Alright. Yeah.  Have a kid.  Make a beautiful life.
Ses03M_impro03_F042,254.3029,260.5801,xxx,3.0,3.0,3.0,"You, You are too much, I can't handle it."
Ses03M_impro03_M000,0.4621,3.0025,exc,4.0,3.0,3.0,Hey.
Ses03M_impro03_M001,4.0436,7.3747,exc,4.0,4.0,3.0,"Esmeralda, guess what?"
Ses03M_impro03_M002,7.5288,14.0755,exc,5.0,4.5,4.5,[LAUGHTER] Guess who just got hitched?
Ses03M_impro03_M003,14.1525,21.7776,exc,5.0,4.5,4.5,This guy. Yeah.  Can you believe it? She said yes too. Yeah.  She said yes.
Ses03M_impro03_M004,23.4975,27.2268,exc,4.5,4.5,4.0,Okay we were at Chuck E. Cheese.
Ses03M_impro03_M005,28.4206,35.8916,xxx,4.5,4.0,4.5,Get the big pizza--and I put it in the pizza and she ate so [GARBAGE]
Ses03M_impro03_M006,37.5283,40.8402,xxx,4.0,3.5,3.5,American Pie? Ah.
Ses03M_impro03_M007,45.75,52.7925,xxx,4.5,4.5,4.5,"Yeah.  It sounds like a chick flick. Anyways so, she gets the ring and she goes,"
Ses03M_impro03_M008,52.91,58.3046,xxx,3.5,3.0,3.5,"Barry what's this?  And I go, I don't know.  She goes--"
Ses03M_impro03_M009,58.36,60.1425,xxx,4.5,2.5,3.0,That's my name.
Ses03M_impro03_M010,63.655,71.45,xxx,4.5,4.5,4.5,"Barry Joe, B.J. [LAUGHTER] Oh you dirty, dirty girl. you're so dirty."
Ses03M_impro03_M011,71.6292,79.4853,exc,4.0,4.0,4.0,"Ah...Anyways, so she took the ring and she goes, is this real?  So I was like, of course--"
Ses03M_impro03_M012,79.57,82.0655,hap,4.0,3.5,3.5,Sara and I--
Ses03M_impro03_M013,86.2875,89.7868,exc,4.0,3.0,3.0,Come on. It was her birthday.
Ses03M_impro03_M014,90.0757,94.3118,hap,4.0,4.0,3.0,She wanted...she always wants something spontaneous.
Ses03M_impro03_M015,94.5043,100.2616,hap,4.5,4.0,4.0,"I couldn't, I couldn't afford the Red Lobster. [LAUGHTER] What anyway?"
Ses03M_impro03_M016,103.4965,106.2307,hap,4.0,2.5,2.5,So Okay then and.
Ses03M_impro03_M017,106.2307,109.6004,hap,4.0,3.0,3.0,"I got all the character animals to do a conga line,"
Ses03M_impro03_M018,109.6004,115.3577,hap,4.0,3.0,4.0,"dim down the lights and uh, I got on one of the tables pulled her up."
Ses03M_impro03_M019,115.405,117.865,hap,3.5,3.0,2.5,Yeah.
Ses03M_impro03_M020,119.4205,127.3325,hap,4.0,3.0,4.0,"Chucky...I don't know.  I don't know. Anyways, I pull her up and I go, I go Sarah"
Ses03M_impro03_M021,127.415,136.4228,hap,4.0,4.0,4.0,"You're my guiding light, then they put on that song the I've had the time of my life, that song."
Ses03M_impro03_M022,136.6731,141.3521,xxx,4.0,2.5,3.5,"And I go, I want to spend the rest of my life with you."
Ses03M_impro03_M023,141.5832,146.243,xxx,4.0,2.5,3.5,And I love you baby.  And I want you to marry me.
Ses03M_impro03_M024,153.1425,160.345,xxx,4.5,3.5,4.0,"No. Well that's what I said, spur of the moment--and she goes, she goes,"
Ses03M_impro03_M025,160.7036,165.73,xxx,4.5,3.0,3.5,sure.  And that was it.
Ses03M_impro03_M026,166.0758,168.0398,xxx,4.0,2.5,3.0,"Yeah, she goes--"
Ses03M_impro03_M027,169.7728,174.2015,xxx,3.5,3.0,3.0,Cause she was a little confused at first but then she said yes.
Ses03M_impro03_M028,174.3362,178.6301,neu,3.0,3.0,2.0,About two and a half weeks.
Ses03M_impro03_M029,179.4389,184.8303,hap,4.0,3.5,4.0,Two and ...  We love each other. Yeah.
Ses03M_impro03_M030,190.395,193.3989,hap,3.0,2.5,3.5,"You got to meet her, she's wonderful."
Ses03M_impro03_M031,194.5349,204.952,hap,4.0,3.0,4.0,She just graduated from high school and----she's planning to apply for colleges----and stuff.She's so great.  She has so much life and energy and stuff.
Ses03M_impro03_M032,206.3191,208.5912,hap,3.5,2.5,3.0,"Yeah, she is good-looking."
Ses03M_impro03_M033,212.315,214.4833,neu,2.0,3.0,3.5,I'm twenty eight years old.
Ses03M_impro03_M034,216.0044,223.1096,xxx,4.0,3.0,3.0,Well that's why I'm dating someone who's just eighteen years old. Jesus. I think she's ready to have kids already.
Ses03M_impro03_M035,223.2829,226.7082,exc,4.5,4.0,3.5,I'm so excited.  It's going to be great.
Ses03M_impro03_M036,230.0029,237.0888,xxx,4.0,3.0,3.5,She just...she just...we're in a good position too.  She just got promoted to assistant manager at Jack In The Box
Ses03M_impro03_M037,237.165,240.015,xxx,4.0,2.5,3.0,-and so... yeah.
Ses03M_impro03_M038,243.1157,248.5775,neu,4.0,2.5,3.0,I'm still working at my parents' restaurant. Busing tables.
Ses03M_impro03_M039,249.9128,255.0346,hap,4.0,3.0,3.0,Oh that's great. My mom said we can move in with her again if we run out of money.
Ses03M_impro03_M040,255.2849,261.6584,xxx,5.0,4.5,4.0,I'm so happy.
Ses03M_impro01_F000,12.2267,15.5586,neu,2.5,2.5,3.5,Is that a demand sir?
Ses03M_impro01_F001,18.8906,21.8775,xxx,3.0,4.0,4.0,I must see it before I just take it.
Ses03M_impro01_F002,24.625,28.4002,fru,1.5,3.5,3.0,"Sir, you completely filled this out wrong."
Ses03M_impro01_F003,28.4002,32.275,neu,2.0,4.0,4.0,No.  You filled out the back part.  You were supposed to fill out the front portion only.
Ses03M_impro01_F004,33.9075,39.6278,fru,2.5,4.0,4.0,"No, no, no, no, no.  You're going to have to go back over on the other side-- --second door, up the stairs..."
Ses03M_impro01_F005,39.79,45.7464,fru,2.0,4.0,3.5,No I can't just transfer it myself sir.  You got to do this.  Everyone else is doing the same thing.
Ses03M_impro01_F006,46.5472,48.9639,fru,1.5,2.5,3.0,Excuse me sir?
Ses03M_impro01_F007,50.4511,52.7678,fru,2.5,3.5,3.5,I think you're being a little condescending.
Ses03M_impro01_F008,52.7678,56.5573,fru,2.5,4.0,3.5,You need to go back over there and fill it out again.
Ses03M_impro01_F009,60.6186,65.94,fru,2.5,4.0,4.0,"No, no, no, because there are other people in line.  You have to go get a complete new application."
Ses03M_impro01_F010,66.31,70.2712,xxx,2.0,4.0,4.0,"No, no, no. Sir,you need to get out of the line--"
Ses03M_impro01_F011,70.2712,77.7788,xxx,2.5,3.5,4.0,"Well I'm going to have to call- security because sir, you- there are hundreds of people waiting in line at this D.M.V.-- --We're closing in about half an hour..."
Ses03M_impro01_F012,78.8942,84.015,fru,2.5,4.0,3.5,"You will get your license, sir, you have to go fill out-- --another copy...excuse me?"
Ses03M_impro01_F013,84.565,88.5,xxx,2.5,3.0,3.0,No.  Now I'm going to take this from you because you are obviously misleading
Ses03M_impro01_F014,88.647,91.2353,xxx,3.0,3.5,3.0,No.  You couldn't go get another one.
Ses03M_impro01_F015,92.3364,95.11,xxx,2.5,3.5,4.5,Well then you won't have a license will you?
Ses03M_impro01_F016,95.7675,98.1525,fru,2.5,3.5,4.0,Well not from this department you won't.
Ses03M_impro01_F017,98.6125,100.3016,fru,2.5,3.0,3.5,Sir-
Ses03M_impro01_F018,105.1696,109.3251,fru,2.5,4.0,4.0,Sir?  I'm going to ask you one more time and then I'm going to call my supervisor
Ses03M_impro01_F019,109.3251,112.4568,fru,2.5,3.5,4.0,who will proceed to call-- security if you can't remove yourself--
Ses03M_impro01_F020,115.846,117.4762,fru,2.5,2.5,3.0,Really?
Ses03M_impro01_F021,117.9052,125.365,fru,2.5,4.0,4.5,"She's not actually in the building.  She's only on the phone. Sir, please leave this line immediately."
Ses03M_impro01_F022,126.4424,131.1615,ang,2.0,4.0,3.5,Okay.  I'm going to call security. Security!
Ses03M_impro01_F023,132.28,142.8425,xxx,1.5,4.5,5.0,"I have it.  I'm taking it.  Doesn't mean I'm going to do anything with it.--Get out of my line!  This is my line.  Get out.  All these people--Sir, you are causing a mob in this department."
Ses03M_impro01_F024,143.1775,148.68,fru,2.0,4.0,4.0,"No, You cannot get your license.  You filled out the wrong part of the form."
Ses03M_impro01_F025,149.915,156.62,ang,1.5,4.5,4.5,"This entire time you're fighting with me sir, you could've finished the form and already been half way-- No.  Get out."
Ses03M_impro01_M000,4.4045,13.1562,fru,2.5,3.5,4.0,"Hey listen here missy, I've been in this line for an hour and now I'm finally here.  So you're going to take my application."
Ses03M_impro01_M001,14.6863,19.6199,fru,2.5,4.0,3.5,It's not a demand it's a request.  Will you just take it?  Come on.
Ses03M_impro01_M002,21.293,24.8252,xxx,2.5,4.0,3.0,Oh.  Look at it.
Ses03M_impro01_M003,27.5675,28.72,xxx,1.0,3.0,3.5,What?
Ses03M_impro01_M004,31.203,34.5207,ang,2.5,3.5,4.0,What are you talking about?  It says fill out that part.
Ses03M_impro01_M005,34.7209,36.3225,fru,2.5,2.0,2.5,Okay.
Ses03M_impro01_M006,37.3092,41.1989,fru,2.0,2.5,3.0,Oh my God. Can you just transfer it yourself?
Ses03M_impro01_M007,43.9731,47.1621,fru,2.0,3.5,4.5,You don't know! you can't write?  You don't know how to write?
Ses03M_impro01_M008,48.063,51.1804,fru,2.0,3.0,3.5,What's wrong with you people?  God.
Ses03M_impro01_M009,56.9434,61.2907,fru,1.5,4.0,4.0,The information is on there.  Here I'll just fill it out right here.
Ses03M_impro01_M010,64.8085,68.212,fru,2.0,2.5,3.5,"This will take like a minute, okay? Jesus."
Ses03M_impro01_M011,68.4122,72.1731,ang,1.5,3.5,4.0,I'm not going anywhere.  I'm staying right here.
Ses03M_impro01_M012,74.6757,80.267,ang,2.5,3.0,3.5,"Hey,uh-- Well that's too bad cause I'm getting my license right now."
Ses03M_impro01_M013,81.455,83.2275,fru,3.5,3.0,2.5,Give me my--
Ses03M_impro01_M014,87.4744,89.648,ang,2.5,3.5,3.0,"Hey, no, give me that back."
Ses03M_impro01_M015,89.8482,94.365,ang,1.5,4.5,3.5,-- No.  I'm not waiting...I'm not coming back again.  I don't have time to come back five days.
Ses03M_impro01_M016,94.6675,96.26,fru,2.5,2.5,3.0,I'll have a license.
Ses03M_impro01_M017,97.5846,100.3874,ang,4.0,3.0,3.5,Yes I will.  I'll have this [GARBAGE]
Ses03M_impro01_M018,100.3874,104.6775,fru,2.5,4.5,3.5,just as I want.  Ugh.
Ses03M_impro01_M019,110.0973,113.372,ang,2.5,3.5,3.5,Fine.  Call your supervisor.  Ask supervisor over
Ses03M_impro01_M020,113.372,116.4375,fru,2.5,3.0,4.0,and I'll tell her how you've been behaving.
Ses03M_impro01_M021,116.7183,119.1207,fru,3.0,3.5,3.0,How would you like that hmm?
Ses03M_impro01_M022,120.0788,122.7387,fru,2.0,3.0,3.0,"Oh, okay.  Wow."
Ses03M_impro01_M023,124.8265,133.0348,ang,2.5,4.5,4.0,No.  I'm not going anywhere.  I'm staying here-- I am filling out right now okay just calm down. I'm filling out right now-- Just take the god damn piece of paper.
Ses03M_impro01_M024,133.63,136.595,xxx,2.5,4.0,3.5,Okey This is a new one.  Take the new one.
Ses03M_impro01_M025,138.8979,141.1001,xxx,2.0,3.0,3.5,Do you own the D.M.V.?
Ses03M_impro01_M026,141.3003,146.763,fru,2.5,3.0,3.5,I'm sorry she's--these people they just want to get their license--
Ses03M_impro01_M027,147.6496,151.668,xxx,1.5,4.0,3.5,What are you talking about?  Just transfer it over.  I filled out the new one.
Ses03M_impro01_M028,152.8549,155.7721,ang,2.0,4.5,4.5,I did finish one.  Take it.
Ses03M_impro01_M029,155.8293,158.2325,ang,1.5,3.5,4.5,What is wrong with you?
Ses04F_script02_2_F000,10.94,12.19,xxx,2.0,2.5,3.0,About what?
Ses04F_script02_2_F001,12.75,14.98,xxx,2.0,3.0,3.5,It's ridiculous.
Ses04F_script02_2_F002,18.39,25.72,ang,1.5,4.5,4.0,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.
Ses04F_script02_2_F003,28.49,41.1495,xxx,2.0,4.5,4.0,"Well sure everybody's told the same story.  It keeps us all coming back for more.  It keeps us all excited, keeps us thinking that life is going to start any minute now if we can just find the right spot and get in on the action."
Ses04F_script02_2_F004,42.42,45.89,xxx,2.0,3.5,4.0,Well I'm sorry but it's still just fish to me.
Ses04F_script02_2_F005,52.0059,60.192,ang,1.0,4.5,5.0,Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.
Ses04F_script02_2_F006,61.5,66.0,ang,2.0,4.5,4.0,We just have different ideas about what this evening is supposed to look like.
Ses04F_script02_2_F007,75.01,78.83,ang,1.5,4.5,4.5,"For heaven's sake, this is not about fish."
Ses04F_script02_2_F008,83.7513,87.95,neu,2.5,2.0,2.0,We totally skipped. Right.
Ses04F_script02_2_F009,98.28,102.14,ang,1.5,4.5,4.5,"For heaven's sake, grow up we are not going to see the Grunions."
Ses04F_script02_2_F010,102.611,106.09,ang,1.5,4.5,4.5,We never do.  Do we have we ever?
Ses04F_script02_2_F011,107.68,111.0597,ang,1.5,4.5,4.5,Twice is every time we've tried that's ever.
Ses04F_script02_2_F012,112.1,118.16,xxx,1.5,4.0,4.5,"No, we won't.  It's pointless.  It's like waiting up to see Santa Clause."
Ses04F_script02_2_F013,118.2126,127.2854,xxx,1.0,5.0,5.0,"God I feel as though my entire life is going to be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up,"
Ses04F_script02_2_F014,127.3291,130.19,ang,1.0,4.5,5.0,and the fish won't show up.
Ses04F_script02_2_F015,131.46,135.1803,fru,2.0,3.0,3.0,You don't understand anything I'm saying.
Ses04F_script02_2_F016,136.34,144.9861,fru,2.0,4.5,4.5,I did want to see it.  I always do.  I keep thinking that this time will be the time but it never is.
Ses04F_script02_2_F017,147.8,150.59,xxx,1.0,3.5,4.0,"For heaven's sake, this is not about fish."
Ses04F_script02_2_F018,175.68,182.8524,xxx,2.0,3.5,4.0,Do you remember the first time we came to see it?  It was about four years ago right after we got married.
Ses04F_script02_2_F019,182.94,192.4831,sad,4.0,4.0,3.5,We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes
Ses04F_script02_2_F020,192.52,200.3,sad,4.0,3.5,4.0,"and you popped the cork and while we were dancing, you said the softest most intimate things to me"
Ses04F_script02_2_F021,200.34,206.0537,sad,4.0,4.0,4.0,right into my ear so that I could hear them as much as- so that I could feel them as much as hear them.
Ses04F_script02_2_F022,206.29,215.99,sad,3.0,4.0,4.0,"And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be."
Ses04F_script02_2_F023,216.78,220.61,sad,4.0,4.0,3.0,"Dancing barefoot in the sand, drinking champagne from the bottle."
Ses04F_script02_2_F024,235.34,240.93,sad,2.0,2.5,2.5,I would rather not remember some things.  I would rather not hope for some things.
Ses04F_script02_2_F025,247.5533,249.1731,neu,2.0,2.0,2.5,No.
Ses04F_script02_2_F026,250.48,251.74,sad,2.5,2.5,3.0,No.
Ses04F_script02_2_F027,252.66,254.31,fru,1.5,3.0,3.5,No.  No.
Ses04F_script02_2_F028,255.86,257.05,fru,2.0,2.5,3.0,No.
Ses04F_script02_2_F029,258.12,259.51,fru,2.0,3.0,3.5,No.
Ses04F_script02_2_F030,261.37,262.76,fru,1.5,3.5,4.5,No.
Ses04F_script02_2_F031,263.36,264.71,ang,1.5,4.0,4.5,No.
Ses04F_script02_2_F032,270.93,274.24,xxx,1.0,4.0,4.5,I want something to turn out the way it's supposed to.
Ses04F_script02_2_F033,311.66,315.35,ang,1.5,4.5,4.5,"This what, what is this?  This isn't even anything."
Ses04F_script02_2_F034,315.77,321.41,ang,1.5,4.5,4.5,"Oh, right, sure this is standing on the beach.  This is waiting.  This is fighting."
Ses04F_script02_2_F035,321.96,325.35,xxx,1.5,3.5,3.0,But this isn't anything like I thought anything would be like.
Ses04F_script02_2_F036,326.2626,337.09,xxx,1.0,4.0,4.0,"This is just this.  I mean it includes a lot in everything but it's just not, you know, something else.  Do you have any idea what I'm trying to say?"
